tweet;link;date
"I don't want to ""pile on"" but the ""pudding"" would be nice today... At least my Mon to Thur driver - Floyd on route 201 will get to the station on time to wait.";https://twitter.com/rwsmith53/status/1045438419885682688;2018-09-27 22:21:57
Hello! The next change day is in Nov/Dec and there should be some changes to FrontRunner's schedule. There will be more extensive changes in April, when we know the full effects of Positive Train Control.;https://twitter.com/RideUTA/status/1045437698159366144;2018-09-27 22:19:05
Why the delay EVERY DAY? An explanation about why the trains are late would also be nice. It seems like UTA provides estimated delay times but rarely provides a reason. Thanks.;https://twitter.com/burninghambr/status/1045437503686078464;2018-09-27 22:18:18
@RideUTA Maybe more people will ride your crappy train if its on time :);https://twitter.com/DrGTMarie/status/1045436789165502465;2018-09-27 22:15:28
"Yes, UTA is thoroughly disappointing. Frankly, it's lousy that we are half an hour late every day. The excuses are BS, and really, maybe they should work harder to resolve these ""issues"" that keep happening. It's frustrating. I'm going to complain on Twitter every single day.";https://twitter.com/DrGTMarie/status/1045436612300034049;2018-09-27 22:14:46
Because they are incompetent :). They'll blame it on the PTC or whatever it is, but really, it's like a four-year old playing with trains.;https://twitter.com/DrGTMarie/status/1045436068089061376;2018-09-27 22:12:36
Why the delay?;https://twitter.com/andetann/status/1045435025204936704;2018-09-27 22:08:27
FR Update 4:02 pm: Expect 10-20 min delay between North Temple-Provo on SB FR trains, and 15-20 min delay between Farmington-Ogden on NB FR.;https://twitter.com/RideUTA/status/1045433568892264448;2018-09-27 22:02:40
FR Update 3:51 pm: Expect 15-20 min delay between Salt Lake Central-Lehi on SB FR, and 10-20 min delay between Woods Cross-Ogden on NB FR.;https://twitter.com/RideUTA/status/1045430719487635457;2018-09-27 21:51:21
This has not been a good week for the SB FR. Late 3 of the 4 days!;https://twitter.com/JoeUTdude/status/1045429298662797312;2018-09-27 21:45:42
FR Update 3:29 pm: There will be a train swap at Woods Cross. Expect 15-20 min delay between Woods Cross-South Jordan on the SB FR.;https://twitter.com/RideUTA/status/1045425728060305410;2018-09-27 21:31:31
Seriously! Three out of the last four days the train has been delayed!;https://twitter.com/HikeAtAllCosts/status/1045424302449819648;2018-09-27 21:25:51
Improving services to the West Side and your poorest residents would be a good start. UTA offers scattershot bus coverage with once an hour service that doesn't run early or late enough, especially on weekends and holiday when most poor people work.;https://twitter.com/lilalexei/status/1045417828566745088;2018-09-27 21:00:07
FR Alert 2:58 pm: Expect delays of about 10-20 minutes on the next SB train from Clearfield - SL Central due to a mechanical issue.;https://twitter.com/RideUTA/status/1045417704486817796;2018-09-27 20:59:38
3 of 3: Although, @Lyft alone is not the overall solution to overcome transportation hurdles, our hope is to show it’s possible to get around #SLC without owning a car and remind the public about services like #HivePass, @RideUTA services, #GREENBike, @SLCBikeShare, etc.;https://twitter.com/SLCgov/status/1045417111193972736;2018-09-27 20:57:16
2 of 3: One of the goals of the #DitchYourCar Challenge is to remind #SLC residents they can save thousands of dollars by riding with #HivePass, @RideUTA, #GREENBike and ride-sharing services like @Lyft. @slcmoves @SLCBikeShare;https://twitter.com/SLCgov/status/1045416168964599808;2018-09-27 20:53:32
1 of 3: @lilalexei great question. On average, it costs about $9,000 each year to own and operate a car. #SLC is constantly looking for ways to give residents more affordable transportation choices.;https://twitter.com/SLCgov/status/1045415814361309184;2018-09-27 20:52:07
Doesn't use of Lyft just put someone else's car on the road instead of yours?;https://twitter.com/lilalexei/status/1045411318742675456;2018-09-27 20:34:15
#ICYMI, check out yesterday's #DitchYourCar #SLC Challenge announcement with @slcmayor, leaders at @lyft, @RideUTA, @SLCBikeShare and @slcmoves, https://youtu.be/0aPt-JdqfiI . #utpol #SLC;https://twitter.com/SLCgov/status/1045411070284771330;2018-09-27 20:33:16
Awww. Sure, we'll take the credit for this. Thanks for sharing!;https://twitter.com/RideUTA/status/1045409663796342784;2018-09-27 20:27:41
Thanks to everyone who came out to visit Sam the Safety Martian yesterday for #railsafetyweek. He’ll be out again today at North Temple FR Station from 4-5 pm. Stop by, get a pic and get free UTA swag. #outoftheordinarypic.twitter.com/LREVinowdI;https://twitter.com/RideUTA/status/1045409251265404928;2018-09-27 20:26:02
Some say it takes 21 days to form a habit? Willing to test this out by joining the 30 day #DitchYourCar Challenge? This October, 50 #SLC residents will ditch their cars to travel by @Lyft, #GREENBike, @slcmoves #HivePass on @RideUTA bus, TRAX & S-Line street car services. #utpolpic.twitter.com/1AIa716uxW;https://twitter.com/SLCgov/status/1045408186042388481;2018-09-27 20:21:48
"This true ""kiss and ride"" moment was made possible by @RideUTA, which makes it a pleasant experience to commute to work by biking that first and last mile, while they take care of the rest. #thankfulthursday #safetyfirst #thankyou #biketowork #nospandexrequiredpic.twitter.com/BqY1C5hckO";https://twitter.com/No_Spandex_Req/status/1045405624345849858;2018-09-27 20:11:38
I'm so sorry you're experiencing issues making your connection. What is your destination? I can look into alternative trips for you, if you'd like. We have route 35M and the Green Line TRAX that can, also, connect you to the Blue Line.;https://twitter.com/RideUTA/status/1045401802794029056;2018-09-27 19:56:27
We would love to hear about your experience with Uber and have you rate them at https://bestcompany.com/car-sharing/company/uber/leave-a-review?sp=pr&subid1=twt&subd2=cta2 ….;https://twitter.com/BestCompanyUSA/status/1045401790995357696;2018-09-27 19:56:24
In the report, it is explained that the bus operator has had multiple passengers using mobility devices, which takes extra time to service. If you would like the investigating supervisor to contact you, please, DM us your name and contact information (phone #/email).;https://twitter.com/RideUTA/status/1045400353854943233;2018-09-27 19:50:41
I have to rely on Uber or lyft for the latter part of my trip due to this constant delay where the bus sits for 5-10 minutes. It's almost pointless for me to purchase a monthly pass.pic.twitter.com/bqfA2mWB9z;https://twitter.com/anahuac213/status/1045399894356254721;2018-09-27 19:48:52
I'm not sure why the late occurrence is happening daily. I see that you have brought this up before, about 3 weeks ago. Give me one moment to look into the report that was filed.;https://twitter.com/RideUTA/status/1045397899025272833;2018-09-27 19:40:56
Noted, but why is it always late. It daily sits for 5-10 minutes at the hub before departing. It makes the connection with the blue line 10% of the time. This is really unacceptable.;https://twitter.com/anahuac213/status/1045394031830654976;2018-09-27 19:25:34
Hello! I contacted dispatch about this. They said the bus operator was assisting a visually-impaired elderly customer at the West Valley Central Station.;https://twitter.com/RideUTA/status/1045393012371705856;2018-09-27 19:21:31
@RideUTA it sat at the hub so long the next 33 is right behind it. pic.twitter.com/Of1eroPtXA;https://twitter.com/anahuac213/status/1045391162490515456;2018-09-27 19:14:10
@RideUTA Any update on why the 33 to Wasatch 12:55 never makes the connection to the blue line? It's been sitting at the hub for the last 8 minutes. pic.twitter.com/4hHwIpCS06;https://twitter.com/anahuac213/status/1045389930858336256;2018-09-27 19:09:16
It should not take you over 15 minutes to find parking. Please tell us where you went to find parking. We can then help you find it faster.;https://twitter.com/UTAMAVPark/status/1045380237360549888;2018-09-27 18:30:45
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 3/2019 when UVX is complete, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi bo;https://twitter.com/Mackerelcat/status/1045373628106268673;2018-09-27 18:04:29
To get more riders on @RideUTA's new #UVX, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, 1000s more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 12/18 @ProvoOremTRIP @BYU #BYU @UVU #UVUpic.twitter.com/GgMXAg0aVN;https://twitter.com/Mackerelcat/status/1045373486057762817;2018-09-27 18:03:55
@ProvoPolice - Please come clean about pulling over the @RideUTA #UVX bus WB Univ Pkwy/200 West, about 30min ago, no action was taken, but ended up being late and 4min ahead of the next bus. What if I no-showed at a Dr. and had to pay a no-show fee? #RideUTA #ProvoPolice;https://twitter.com/Mackerelcat/status/1045372483786797056;2018-09-27 17:59:56
Great to present on the politics of mode shift with Nichol from @RideUTA and Brooke from @ACHD at the @WTS_Org NW conference in #SaltLake this morning.pic.twitter.com/lL7kWi3PBb;https://twitter.com/00Piep/status/1045355314101374977;2018-09-27 16:51:43
From January-June 2018, people riding UTA instead of driving saved a net total 1,091,000 lbs of criteria air pollutants from entering our air. That's the equivalent weight of 40 school buses. Great work, riders! (Calculated using @APTA_Transit Public Emissions Quantifier Tool)pic.twitter.com/MpYeMz6Vxo;https://twitter.com/RideUTA/status/1045349982994411520;2018-09-27 16:30:32
Great pic! The only way it could have been better is if it would have included a bunch of customers bustling about. But I love the artistic flair you have.;https://twitter.com/Mattsibul/status/1045336589268738048;2018-09-27 15:37:18
Thanks for letting us know. We'll alert TRAX to have our next train operators check for these keys. You may also hand them to an operator there if you're waiting for a train.;https://twitter.com/RideUTA/status/1045334619225128962;2018-09-27 15:29:29
@RideUTA keys found at Library Trax station pic.twitter.com/NAfKtYf6vq;https://twitter.com/sockmodel/status/1045333408728068096;2018-09-27 15:24:40
Thanks for your response! I appreciate everything you are doing to implement PTC and keeping us safe... just hoping that if because of these changes that if the schedule is actually different, that the schedule is updated so that we can make those other connections, thanks again!;https://twitter.com/polotwit/status/1045325914798796800;2018-09-27 14:54:53
BONUS 3/2: Most of the FR system is single-track, with double-tracking limited to each station plus four more sidings for trains to pass each other. The schedule has dictated trains pass each other at the same stations and sidings for some time, but that is subject to change.;https://twitter.com/RideUTA/status/1045324693086130177;2018-09-27 14:50:02
...to our system-wide schedule changes, which typically occur each year in April, August and December. This maintains transfer reliability. We know even minor delays can be frustrating, and we appreciate your patience as we work to improve FrontRunner. 2/2;https://twitter.com/RideUTA/status/1045323857853386752;2018-09-27 14:46:43
As we continue implementing PTC, our trains become less capable of making up time from delays due to PTC-related constraints. We are testing a new schedule for FrontRunner this Sunday, but because FR connects with so many routes, we will limit future FR schedule changes... 1/2;https://twitter.com/RideUTA/status/1045323234999193600;2018-09-27 14:44:15
Ready to learn lots at the #UtahOps Conference today. Thanks for the @RideUTA!! pic.twitter.com/NkU2KHo5SG;https://twitter.com/UtahSteward/status/1045323155751890950;2018-09-27 14:43:56
@RideUTA You can answer publicly or PM whatever you prefer for any/each of the questions;https://twitter.com/polotwit/status/1045318744338300930;2018-09-27 14:26:24
@RideUTA Lots of “train meetups” recently, causing timing delays. If this is the new normal, can the schedules be changed to show these as new longer times (for customer planning)? Did the NB/SB trains used to arrive at alternating times? How much track is shared?;https://twitter.com/polotwit/status/1045317813697744897;2018-09-27 14:22:42
Free transit + More frequent service = Higher ridership on @RideUTA?? #mindblown Seriously though, our ED took a ride on UVX when he travelled down to @BYU for a conference and thought it was great! #TransitLife #CleanAirNow #utpol https://bit.ly/2Q8nrFV pic.twitter.com/fiWv3jsfRk;https://twitter.com/betterutah/status/1045313369564221446;2018-09-27 14:05:02
